,iteration,loss,mean_cut,mean_ratio,best_ratio_step,best_ratio_so_far,best_cut_so_far,optimal_mass,gamma,lr,grad_norm,circuit_evals,shots_used,graph_family,n,p,seed,objective,mode
1009,110,0.1765137211006777,9.9072265625,0.6604817708333334,1.0,1.0,15,0.0234375,20.0,0.00941223095726976,0.5030722769761306,1540,1576960,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1010,111,0.18178174683471207,9.9228515625,0.6615234375,1.0,1.0,15,0.025390625,20.0,0.00936789998621843,0.6549037253792254,1554,1591296,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1011,112,0.20491292285285984,9.9658203125,0.6643880208333334,1.0,1.0,15,0.029296875,20.0,0.009324152445283704,0.4591927564472941,1568,1605632,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1012,113,0.18366876320449327,9.96484375,0.6643229166666667,1.0,1.0,15,0.0224609375,20.0,0.009280975808589007,0.3078997334972507,1582,1619968,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1013,114,0.17820879864916156,9.9921875,0.6661458333333333,1.0,1.0,15,0.03125,20.0,0.009238357921515535,0.3875724474646884,1596,1634304,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1014,115,0.16339550788893017,10.0673828125,0.6711588541666667,1.0,1.0,15,0.0302734375,20.0,0.009196286986715518,0.48952350673945594,1610,1648640,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1015,116,0.17996336461662593,10.123046875,0.6748697916666667,1.0,1.0,15,0.029296875,20.0,0.00915475155076295,0.40893832667360774,1624,1662976,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1016,117,0.17487422990943993,10.1474609375,0.6764973958333333,1.0,1.0,15,0.02734375,20.0,0.009113740491407799,0.40645697178020096,1638,1677312,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1017,118,0.17487422991941323,10.0869140625,0.6724609375,1.0,1.0,15,0.0361328125,20.0,0.009073243005401715,0.5958032459048858,1652,1691648,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1018,119,0.1765137210388431,10.169921875,0.6779947916666667,1.0,1.0,15,0.033203125,20.0,0.009033248596865282,0.34038499226284646,1666,1705984,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1019,120,0.15406621008921934,10.2509765625,0.6833984375,1.0,1.0,15,0.0361328125,20.0,0.008993747066168569,0.41227189052855884,1680,1720320,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1020,121,0.1732867950079437,10.251953125,0.6834635416666667,1.0,1.0,15,0.0361328125,20.0,0.008954728499298495,0.45962873302022705,1694,1734656,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1021,122,0.1621296174737946,10.28515625,0.6856770833333333,1.0,1.0,15,0.033203125,20.0,0.008916183257688039,0.4780214047316943,1708,1748992,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1022,123,0.1596901092921916,10.24609375,0.6830729166666667,1.0,1.0,15,0.037109375,20.0,0.008878101968483779,0.2769073737799898,1722,1763328,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1023,124,0.15969010922594024,10.2880859375,0.6858723958333334,1.0,1.0,15,0.0341796875,20.0,0.00884047551522969,0.3611185044180817,1736,1777664,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1024,125,0.15624046568152847,10.24609375,0.6830729166666667,1.0,1.0,15,0.048828125,20.0,0.0088032950289463,0.38058984814736846,1750,1792000,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1025,126,0.16212961749698257,10.3359375,0.6890625,1.0,1.0,15,0.037109375,20.0,0.008766551879585577,0.3300804822980548,1764,1806336,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1026,127,0.15851358438504679,10.357421875,0.6904947916666667,1.0,1.0,15,0.048828125,20.0,0.008730237667843014,0.38423422213501957,1778,1820672,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1027,128,0.17174821204425472,10.279296875,0.6852864583333333,1.0,1.0,15,0.04296875,20.0,0.008694344217309401,0.31591003358773034,1792,1835008,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1028,129,0.17996336454301332,10.4580078125,0.6972005208333333,1.0,1.0,15,0.0595703125,20.0,0.008658863566945809,0.3318279106226131,1806,1849344,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1029,130,0.15969010924557028,10.3681640625,0.6912109375,1.0,1.0,15,0.0380859375,20.0,0.008623787963866158,0.37296448656615033,1820,1863680,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1030,131,0.1540662100694849,10.4453125,0.6963541666666667,1.0,1.0,15,0.046875,20.0,0.008589109856412664,0.29097739888982044,1834,1878016,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1031,132,0.1540662100738703,10.3759765625,0.6917317708333334,1.0,1.0,15,0.046875,20.0,0.008554821887510222,0.33569349609606663,1848,1892352,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1032,133,0.15301353960146194,10.4169921875,0.6944661458333333,1.0,1.0,15,0.048828125,20.0,0.008520916888286587,0.39365029144096186,1862,1906688,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1033,134,0.16089498678891395,10.5244140625,0.7016276041666667,1.0,1.0,15,0.03515625,20.0,0.008487387871945858,0.433560302631995,1876,1921024,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1034,135,0.15624046568381864,10.4775390625,0.6985026041666667,1.0,1.0,15,0.0478515625,20.0,0.00845422802788352,0.4083449576660176,1890,1935360,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1035,136,0.15406621004755772,10.4638671875,0.6975911458333334,1.0,1.0,15,0.0556640625,20.0,0.008421430716031844,0.36732950330637615,1904,1949696,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1036,137,0.14355143964426345,10.66796875,0.7111979166666667,1.0,1.0,15,0.05078125,20.0,0.008388989461425122,0.3299273888895332,1918,1964032,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1037,138,0.15301353961649117,10.6572265625,0.7104817708333333,1.0,1.0,15,0.044921875,20.0,0.008356897948974679,0.21965950008355475,1932,1978368,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1038,139,0.1471243878143487,10.6376953125,0.7091796875,1.0,1.0,15,0.0537109375,20.0,0.008325150018444189,0.39306367716322826,1946,1992704,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1039,140,0.145306005625435,10.640625,0.709375,1.0,1.0,15,0.0380859375,20.0,0.008293739659616314,0.3438857177069744,1960,2007040,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1040,141,0.14102989697669677,10.6123046875,0.7074869791666667,1.0,1.0,15,0.048828125,20.0,0.00826266100764208,0.3170837415418456,1974,2021376,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1041,142,0.16089498677634592,10.5615234375,0.7041015625,1.0,1.0,15,0.05078125,20.0,0.008231908338564943,0.32071601070877787,1988,2035712,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1042,143,0.1418563620640923,10.5478515625,0.7031901041666667,1.0,1.0,15,0.0478515625,20.0,0.008201476065011818,0.3281071785125875,2002,2050048,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1043,144,0.16089498679645475,10.6015625,0.7067708333333333,1.0,1.0,15,0.048828125,20.0,0.008171358732043785,0.2633725105712369,2016,2064384,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1044,145,0.14805899446236367,10.6689453125,0.7112630208333334,1.0,1.0,15,0.048828125,20.0,0.008141551013159535,0.2412709354883841,2030,2078720,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1045,146,0.13941685382625746,10.6826171875,0.7121744791666667,1.0,1.0,15,0.0517578125,20.0,0.00811204770644495,0.36307574931683667,2044,2093056,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1046,147,0.14805899445069676,10.7373046875,0.7158203125,1.0,1.0,15,0.05859375,20.0,0.008082843730862575,0.3283454638404392,2058,2107392,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1047,148,0.14185636205893942,10.7294921875,0.7152994791666667,1.0,1.0,15,0.0615234375,20.0,0.008053934122674994,0.19601595431518015,2072,2121728,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1048,149,0.13785422667896213,10.787109375,0.719140625,1.0,1.0,15,0.0498046875,20.0,0.008025314031996484,0.2666510412222676,2086,2136064,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1049,150,0.1480589944351409,10.7568359375,0.7171223958333334,1.0,1.0,15,0.0517578125,20.0,0.007996978719467512,0.2922820638191193,2100,2150400,erdos_renyi,14,3,1,QTL gamma=20.0,sampled
1050,1,7.0595703125,7.87890625,0.5252604166666667,0.9333333333333333,0.9333333333333333,14,0.0,0.0,0.06172606375797438,2.5,14,14336,erdos_renyi,14,3,1,QTL schedule linear,sampled
1051,2,4.468492069577734,7.9951171875,0.5330078125,0.9333333333333333,0.9333333333333333,14,0.0,1.342281879194631,0.055855745138402954,2.4999999999999996,28,28672,erdos_renyi,14,3,1,QTL schedule linear,sampled
1052,3,2.4707158209050086,8.1865234375,0.5457682291666667,0.9333333333333333,0.9333333333333333,14,0.0,2.684563758389262,0.051018271534881615,2.5,42,43008,erdos_renyi,14,3,1,QTL schedule linear,sampled
1053,4,2.428851213436746,8.3740234375,0.5582682291666666,0.9333333333333333,0.9333333333333333,14,0.0,4.026845637583892,0.04694970820901407,2.5,56,57344,erdos_renyi,14,3,1,QTL schedule linear,sampled
1054,5,1.1614320696424234,8.37890625,0.55859375,0.9333333333333333,0.9333333333333333,14,0.0,5.369127516778524,0.043471923063843836,1.997560509837082,70,71680,erdos_renyi,14,3,1,QTL schedule linear,sampled
1055,6,1.7926186776607647,8.4609375,0.5640625,1.0,1.0,15,0.0029296875,6.7114093959731544,0.04045967441117711,2.5,84,86016,erdos_renyi,14,3,1,QTL schedule linear,sampled
1056,7,0.660787611632879,8.3720703125,0.5581380208333333,1.0,1.0,15,0.0009765625,8.053691275167784,0.03782194220155924,0.7926380494221933,98,100352,erdos_renyi,14,3,1,QTL schedule linear,sampled
1057,8,0.6207593310805567,8.53515625,0.5690104166666666,1.0,1.0,15,0.0029296875,9.395973154362416,0.03549074268269165,2.057057826487932,112,114688,erdos_renyi,14,3,1,QTL schedule linear,sampled
1058,9,0.5809308464831532,8.5947265625,0.5729817708333333,1.0,1.0,15,0.0009765625,10.738255033557047,0.033414118323461875,0.4556921001680991,126,129024,erdos_renyi,14,3,1,QTL schedule linear,sampled
1059,10,0.440545200429569,8.837890625,0.5891927083333334,1.0,1.0,15,0.0087890625,12.080536912751679,0.031551575821083845,0.6788280891162792,140,143360,erdos_renyi,14,3,1,QTL schedule linear,sampled
1060,11,0.5163931048857285,8.80078125,0.58671875,1.0,1.0,15,0.0029296875,13.422818791946309,0.02987102068480993,0.6629541454459793,154,157696,erdos_renyi,14,3,1,QTL schedule linear,sampled
1061,12,0.36044676757594507,8.9873046875,0.5991536458333333,1.0,1.0,15,0.005859375,14.76510067114094,0.028346639899554396,1.1057488785722898,168,172032,erdos_renyi,14,3,1,QTL schedule linear,sampled
1062,13,0.2939178389932502,8.8935546875,0.5929036458333333,1.0,1.0,15,0.0087890625,16.10738255033557,0.026957403971680602,0.8645812347200919,182,186368,erdos_renyi,14,3,1,QTL schedule linear,sampled
1063,14,0.2945450488351893,9.0712890625,0.6047526041666667,1.0,1.0,15,0.005859375,17.449664429530202,0.025685984638005147,0.55282039861969,196,200704,erdos_renyi,14,3,1,QTL schedule linear,sampled
1064,15,0.22841776998827623,8.9697265625,0.5979817708333334,1.0,1.0,15,0.005859375,18.79194630872483,0.02451795820362672,0.7367184158419524,210,215040,erdos_renyi,14,3,1,QTL schedule linear,sampled
1065,16,0.20354683683906763,9.08984375,0.6059895833333333,1.0,1.0,15,0.0107421875,20.13422818791946,0.023441209319897596,0.6292200175784232,224,229376,erdos_renyi,14,3,1,QTL schedule linear,sampled
1066,17,0.22592265910620843,9.30078125,0.6200520833333333,1.0,1.0,15,0.01171875,21.476510067114095,0.022445478086539034,0.4272854688184462,238,243712,erdos_renyi,14,3,1,QTL schedule linear,sampled
1067,18,0.218484907875097,9.34765625,0.6231770833333333,1.0,1.0,15,0.0078125,22.818791946308725,0.021522011381388418,0.33140781871472413,252,258048,erdos_renyi,14,3,1,QTL schedule linear,sampled
1068,19,0.17213154983722428,9.2421875,0.6161458333333333,1.0,1.0,15,0.00390625,24.161073825503358,0.02066329115113795,0.46036418490864894,266,272384,erdos_renyi,14,3,1,QTL schedule linear,sampled
1069,20,0.18150108425676417,9.3779296875,0.6251953125,1.0,1.0,15,0.013671875,25.503355704697988,0.019862820322272098,0.2695278073208371,280,286720,erdos_renyi,14,3,1,QTL schedule linear,sampled
1070,21,0.15732245476743517,9.416015625,0.627734375,1.0,1.0,15,0.0146484375,26.845637583892618,0.01911495240047257,0.32799172268910587,294,301056,erdos_renyi,14,3,1,QTL schedule linear,sampled
1071,22,0.14144473598533597,9.498046875,0.633203125,1.0,1.0,15,0.0107421875,28.187919463087248,0.018414754580816067,0.19162753624270076,308,315392,erdos_renyi,14,3,1,QTL schedule linear,sampled
1072,23,0.14302041342501315,9.509765625,0.633984375,1.0,1.0,15,0.01953125,29.53020134228188,0.01775789683693614,0.2407222403681474,322,329728,erdos_renyi,14,3,1,QTL schedule linear,sampled
1073,24,0.1327479371238988,9.609375,0.640625,1.0,1.0,15,0.0185546875,30.87248322147651,0.01714056134866899,0.17057460456491744,336,344064,erdos_renyi,14,3,1,QTL schedule linear,sampled
1074,25,0.12065738662781808,9.46484375,0.6309895833333333,1.0,1.0,15,0.0205078125,32.21476510067114,0.0165593679974578,0.3379536471635875,350,358400,erdos_renyi,14,3,1,QTL schedule linear,sampled
1075,26,0.11728503805495467,9.46484375,0.6309895833333333,1.0,1.0,15,0.01171875,33.557046979865774,0.016011312662837836,0.33599754524127484,364,372736,erdos_renyi,14,3,1,QTL schedule linear,sampled
1076,27,0.10876935785786059,9.4931640625,0.6328776041666667,1.0,1.0,15,0.0166015625,34.899328859060404,0.015493715797588058,0.32200308851156806,378,387072,erdos_renyi,14,3,1,QTL schedule linear,sampled
1077,28,0.1226922607807234,9.708984375,0.647265625,1.0,1.0,15,0.01953125,36.241610738255034,0.015004179316605047,0.33690413212356074,392,401408,erdos_renyi,14,3,1,QTL schedule linear,sampled
1078,29,0.09393051592261739,9.7236328125,0.6482421875,1.0,1.0,15,0.0263671875,37.58389261744966,0.01454055025618747,0.23062806829024693,406,415744,erdos_renyi,14,3,1,QTL schedule linear,sampled
1079,30,0.09751735532084056,9.5927734375,0.6395182291666667,1.0,1.0,15,0.0166015625,38.92617449664429,0.014100889982220291,0.2662882548766852,420,430080,erdos_renyi,14,3,1,QTL schedule linear,sampled
1080,31,0.09901131518975316,9.7138671875,0.6475911458333333,1.0,1.0,15,0.025390625,40.26845637583892,0.013683447973453165,0.2031939048681347,434,444416,erdos_renyi,14,3,1,QTL schedule linear,sampled
1081,32,0.09122591304207664,9.6865234375,0.6457682291666667,1.0,1.0,15,0.0224609375,41.61073825503356,0.01328663939826481,0.22457905415262067,448,458752,erdos_renyi,14,3,1,QTL schedule linear,sampled
1082,33,0.08738426223632415,9.8564453125,0.6570963541666667,1.0,1.0,15,0.0302734375,42.95302013422819,0.012909025853557304,0.12791531030175618,462,473088,erdos_renyi,14,3,1,QTL schedule linear,sampled
1083,34,0.08569706982740534,9.62109375,0.64140625,1.0,1.0,15,0.0146484375,44.29530201342282,0.012549298752718667,0.17744533087978998,476,487424,erdos_renyi,14,3,1,QTL schedule linear,sampled
1084,35,0.08317656777365812,9.5849609375,0.6389973958333334,1.0,1.0,15,0.0166015625,45.63758389261745,0.012206264943349556,0.1434269591364063,490,501760,erdos_renyi,14,3,1,QTL schedule linear,sampled
1085,36,0.08273649368764693,9.703125,0.646875,1.0,1.0,15,0.0234375,46.97986577181208,0.011878834210230164,0.1309840274945528,504,516096,erdos_renyi,14,3,1,QTL schedule linear,sampled
1086,37,0.08250942932479428,9.72265625,0.6481770833333333,1.0,1.0,15,0.0205078125,48.322147651006716,0.011566008379004643,0.14393760321515925,518,530432,erdos_renyi,14,3,1,QTL schedule linear,sampled
1087,38,0.0755755781503344,9.9130859375,0.6608723958333333,1.0,1.0,15,0.03515625,49.664429530201346,0.011266871784476707,0.13216254808511482,532,544768,erdos_renyi,14,3,1,QTL schedule linear,sampled
1088,39,0.08560682168059863,9.8427734375,0.6561848958333333,1.0,1.0,15,0.0224609375,51.006711409395976,0.010980582906688567,0.14781692362035967,546,559104,erdos_renyi,14,3,1,QTL schedule linear,sampled
1089,40,0.07616255014596396,9.7119140625,0.6474609375,1.0,1.0,15,0.017578125,52.348993288590606,0.010706367009983984,0.15378531170617446,560,573440,erdos_renyi,14,3,1,QTL schedule linear,sampled
1090,41,0.07745919742757389,9.8134765625,0.6542317708333333,1.0,1.0,15,0.021484375,53.691275167785236,0.010443509646499946,0.17924506584856206,574,587776,erdos_renyi,14,3,1,QTL schedule linear,sampled
1091,42,0.06897569034888722,9.7373046875,0.6491536458333333,1.0,1.0,15,0.0185546875,55.033557046979865,0.010191350907135336,0.10726718506608675,588,602112,erdos_renyi,14,3,1,QTL schedule linear,sampled
1092,43,0.06147555351394753,9.8720703125,0.6581380208333333,1.0,1.0,15,0.0322265625,56.375838926174495,0.009949280320907363,0.1400394392799429,602,616448,erdos_renyi,14,3,1,QTL schedule linear,sampled
1093,44,0.062359398490489895,9.955078125,0.663671875,1.0,1.0,15,0.01953125,57.71812080536913,0.009716732318438599,0.1179932634009645,616,630784,erdos_renyi,14,3,1,QTL schedule linear,sampled
1094,45,0.06842317126224885,9.7939453125,0.6529296875,1.0,1.0,15,0.0244140625,59.06040268456376,0.009493182187681942,0.11576096687270192,630,645120,erdos_renyi,14,3,1,QTL schedule linear,sampled
1095,46,0.06435060620150317,9.7900390625,0.6526692708333334,1.0,1.0,15,0.0234375,60.40268456375839,0.009278142460339174,0.12100259859833866,644,659456,erdos_renyi,14,3,1,QTL schedule linear,sampled
1096,47,0.06078905199048637,9.896484375,0.659765625,1.0,1.0,15,0.021484375,61.74496644295302,0.009071159676120712,0.09041754082991876,658,673792,erdos_renyi,14,3,1,QTL schedule linear,sampled
1097,48,0.0659227212149565,10.0400390625,0.6693359375,1.0,1.0,15,0.033203125,63.08724832214765,0.008871811479321392,0.13688986295827277,672,688128,erdos_renyi,14,3,1,QTL schedule linear,sampled
1098,49,0.06555102281980098,9.6826171875,0.6455078125,1.0,1.0,15,0.029296875,64.42953020134227,0.008679704008384494,0.14212588357459882,686,702464,erdos_renyi,14,3,1,QTL schedule linear,sampled
1099,50,0.05048597245411521,9.81640625,0.6544270833333333,1.0,1.0,15,0.0263671875,65.77181208053692,0.0084944695443852,0.11559714603612478,700,716800,erdos_renyi,14,3,1,QTL schedule linear,sampled
1100,51,0.05791554558135285,9.900390625,0.6600260416666667,1.0,1.0,15,0.0302734375,67.11409395973155,0.008315764388841346,0.11107048068681431,714,731136,erdos_renyi,14,3,1,QTL schedule linear,sampled
1101,52,0.054233019718525156,9.916015625,0.6610677083333333,1.0,1.0,15,0.0244140625,68.45637583892618,0.008143266945081412,0.13646586493613921,728,745472,erdos_renyi,14,3,1,QTL schedule linear,sampled
1102,53,0.04921246849767432,9.93359375,0.6622395833333333,1.0,1.0,15,0.025390625,69.79865771812081,0.007976675980672504,0.08531445722962364,742,759808,erdos_renyi,14,3,1,QTL schedule linear,sampled
1103,54,0.05110467981128995,9.822265625,0.6548177083333333,1.0,1.0,15,0.033203125,71.14093959731544,0.007815709051221207,0.09680021334938857,756,774144,erdos_renyi,14,3,1,QTL schedule linear,sampled
1104,55,0.05067897359899238,9.90234375,0.66015625,1.0,1.0,15,0.0380859375,72.48322147651007,0.007660101068279789,0.13268795515446266,770,788480,erdos_renyi,14,3,1,QTL schedule linear,sampled
1105,56,0.04612378007877368,9.8916015625,0.6594401041666667,1.0,1.0,15,0.02734375,73.8255033557047,0.0075096029961785275,0.10022204100578735,784,802816,erdos_renyi,14,3,1,QTL schedule linear,sampled
1106,57,0.05050005900543529,9.904296875,0.6602864583333333,1.0,1.0,15,0.029296875,75.16778523489933,0.007363980664412407,0.11633059860603809,798,817152,erdos_renyi,14,3,1,QTL schedule linear,sampled
1107,58,0.047043055001597646,10.037109375,0.669140625,1.0,1.0,15,0.021484375,76.51006711409396,0.007223013683777929,0.0949196339118137,812,831488,erdos_renyi,14,3,1,QTL schedule linear,sampled
1108,59,0.04623196784639769,9.9130859375,0.6608723958333333,1.0,1.0,15,0.02734375,77.85234899328859,0.007086494455818977,0.09319406704126029,826,845824,erdos_renyi,14,3,1,QTL schedule linear,sampled
1109,60,0.04263071507393186,9.9970703125,0.6664713541666667,1.0,1.0,15,0.0244140625,79.19463087248322,0.006954227266328384,0.17914376909939386,840,860160,erdos_renyi,14,3,1,QTL schedule linear,sampled
1110,61,0.04514246716663946,9.83984375,0.6559895833333333,1.0,1.0,15,0.0234375,80.53691275167785,0.006826027454689172,0.06929947156452412,854,874496,erdos_renyi,14,3,1,QTL schedule linear,sampled
1111,62,0.0415870148251238,9.9990234375,0.6666015625,1.0,1.0,15,0.02734375,81.87919463087249,0.00670172065174726,0.08922644042067439,868,888832,erdos_renyi,14,3,1,QTL schedule linear,sampled
1112,63,0.04282759841663982,9.9619140625,0.6641276041666667,1.0,1.0,15,0.0322265625,83.22147651006712,0.006581142079703536,0.08606627046395326,882,903168,erdos_renyi,14,3,1,QTL schedule linear,sampled
1113,64,0.042992825872989957,10.041015625,0.6694010416666667,1.0,1.0,15,0.025390625,84.56375838926175,0.006464135908212679,0.07923815677385411,896,917504,erdos_renyi,14,3,1,QTL schedule linear,sampled
1114,65,0.039985130654360386,9.9404296875,0.6626953125,1.0,1.0,15,0.029296875,85.90604026845638,0.006350554661491919,0.11919820520675903,910,931840,erdos_renyi,14,3,1,QTL schedule linear,sampled
1115,66,0.04085094002817952,9.9267578125,0.6617838541666666,1.0,1.0,15,0.029296875,87.24832214765101,0.006240258671786171,0.07199100648387795,924,946176,erdos_renyi,14,3,1,QTL schedule linear,sampled
1116,67,0.04103860651512678,10.0146484375,0.6676432291666666,1.0,1.0,15,0.02734375,88.59060402684564,0.006133115575015717,0.09178123226477783,938,960512,erdos_renyi,14,3,1,QTL schedule linear,sampled
1117,68,0.038889940713882964,9.8154296875,0.6543619791666667,1.0,1.0,15,0.0185546875,89.93288590604027,0.0060289998448575894,0.07290169449132525,952,974848,erdos_renyi,14,3,1,QTL schedule linear,sampled
